年,性別,年齢,旧,新,確率
2030-35,1,16,21,34,0
2030-35,1,16,22,34,0
2030-35,1,16,23,34,0.046
2030-35,1,16,25,34,0
2030-35,1,16,27,34,0
2030-35,1,16,31,34,0
2030-35,1,16,34,34,0.6869
2030-35,1,16,35,34,0
2030-35,1,16,37,34,0
2030-35,1,16,99,34,0
2030-35,1,17,11,34,0
2030-35,1,17,15,34,0
2030-35,1,17,17,34,0
2030-35,1,17,21,34,0
2030-35,1,17,22,34,0
2030-35,1,17,23,34,0.0568
2030-35,1,17,25,34,0
2030-35,1,17,27,34,0
2030-35,1,17,31,34,0.1086
2030-35,1,17,34,34,0.6133
2030-35,1,17,35,34,0
2030-35,1,17,37,34,0
2030-35,1,17,99,34,0
2030-35,1,18,11,34,0
2030-35,1,18,15,34,0
2030-35,1,18,17,34,0
2030-35,1,18,21,34,0
2030-35,1,18,22,34,0
2030-35,1,18,23,34,0.0507
2030-35,1,18,25,34,0
2030-35,1,18,27,34,0
2030-35,1,18,31,34,0
2030-35,1,18,34,34,0.3237
2030-35,1,18,35,34,0
2030-35,1,18,37,34,0
2030-35,1,18,99,34,0
2030-35,1,14,11,35,0
2030-35,1,14,15,35,0
2030-35,1,14,17,35,0
2030-35,1,14,21,35,0
2030-35,1,14,22,35,0
2030-35,1,14,23,35,0
2030-35,1,14,25,35,0.0084
2030-35,1,14,27,35,0
2030-35,1,14,31,35,0
2030-35,1,14,34,35,0
2030-35,1,14,35,35,0.8071
2030-35,1,14,37,35,0
2030-35,1,14,99,35,0
2030-35,1,15,11,35,0
2030-35,1,15,15,35,0
2030-35,1,15,17,35,0
2030-35,1,15,21,35,0
2030-35,1,15,22,35,0
2030-35,1,15,23,35,0
2030-35,1,15,25,35,0.0186
2030-35,1,15,27,35,0
2030-35,1,15,31,35,0
2030-35,1,15,34,35,0
2030-35,1,15,35,35,0.7675
2030-35,1,15,37,35,0
2030-35,1,15,99,35,0
2030-35,1,16,11,35,0
2030-35,1,16,15,35,0
2030-35,1,16,17,35,0
2030-35,1,16,21,35,0
2030-35,1,16,22,35,0
2030-35,1,16,23,35,0
2030-35,1,16,25,35,0.0361
2030-35,1,16,27,35,0
2030-35,1,16,31,35,0
2030-35,1,16,34,35,0
2030-35,1,16,35,35,0.6869
2030-35,1,16,37,35,0
2030-35,1,16,99,35,0
2030-35,1,17,11,35,0
2030-35,1,17,15,35,0
2030-35,1,17,17,35,0
2030-35,1,17,21,35,0
2030-35,1,17,22,35,0
2030-35,1,17,23,35,0
2030-35,1,17,25,35,0.0287
2030-35,1,17,27,35,0
2030-35,1,17,31,35,0
2030-35,1,17,34,35,0
2030-35,1,17,35,35,0.6133
2030-35,1,17,37,35,0
2030-35,1,17,99,35,0
2030-35,1,18,11,35,0
2030-35,1,18,15,35,0
2030-35,1,18,17,35,0
2030-35,1,18,21,35,0
2030-35,1,18,22,35,0
2030-35,1,18,23,35,0
2030-35,1,18,25,35,0.1014
2030-35,1,18,27,35,0
2030-35,1,18,31,35,0
2030-35,1,18,34,35,0
2030-35,1,18,35,35,0.3237
2030-35,1,18,37,35,0
2030-35,1,18,99,35,0
2030-35,1,14,11,37,0
2030-35,1,14,15,37,0
2030-35,1,14,17,37,0
2030-35,1,14,21,37,0
2030-35,1,14,22,37,0
2030-35,1,14,23,37,0
2030-35,1,14,25,37,0
2030-35,1,14,27,37,0.0247
2030-35,1,14,31,37,0
2030-35,1,14,34,37,0
2030-35,1,14,35,37,0
2030-35,1,14,37,37,0.8071
2030-35,1,14,99,37,0
2030-35,1,15,11,37,0
2030-35,1,15,15,37,0
2030-35,1,15,17,37,0
2030-35,1,15,21,37,0
2030-35,1,15,22,37,0
2030-35,1,15,23,37,0
2030-35,1,15,25,37,0.0061
2030-35,1,15,27,37,0.0318
2030-35,1,15,31,37,0
2030-35,1,15,34,37,0
2030-35,1,15,35,37,0
2030-35,1,15,37,37,0.7675
2030-35,1,15,99,37,0
2030-35,1,16,11,37,0
2030-35,1,16,15,37,0
2030-35,1,16,17,37,0
2030-35,1,16,21,37,0
2030-35,1,16,22,37,0
2030-35,1,16,23,37,0
2030-35,1,16,25,37,0.0111
2030-35,1,16,27,37,0.0472
2030-35,1,16,31,37,0.023
2030-35,1,16,34,37,0
2030-35,1,16,35,37,0
2030-35,1,16,37,37,0.6869
2030-35,1,16,99,37,0
2030-35,1,17,11,37,0
2030-35,1,17,15,37,0
2030-35,1,17,17,37,0
2030-35,1,17,21,37,0
2030-35,1,17,22,37,0
2030-35,1,17,23,37,0
2030-35,1,17,25,37,0.0281
2030-35,1,17,27,37,0.0568
2030-35,1,17,31,37,0.0808
2030-35,1,17,34,37,0
2030-35,1,17,35,37,0
2030-35,1,17,37,37,0.6133
2030-35,1,17,99,37,0
2030-35,1,18,11,37,0
2030-35,1,18,15,37,0
2030-35,1,18,17,37,0
2030-35,1,18,21,37,0
2030-35,1,18,22,37,0
2030-35,1,18,23,37,0
2030-35,1,18,25,37,0
2030-35,1,18,27,37,0.1014
2030-35,1,18,31,37,0
2030-35,1,18,34,37,0
2030-35,1,18,35,37,0
2030-35,1,18,37,37,0.3237
2030-35,1,18,99,37,0
2030-35,1,14,11,99,0.1137
2030-35,1,14,15,99,0.1137
2030-35,1,14,17,99,0.1137
2030-35,1,14,21,99,0.0485
2030-35,1,14,22,99,0.0485
2030-35,1,14,23,99,0.0485
2030-35,1,14,25,99,0.0485
2030-35,1,14,27,99,0.0485
2030-35,1,14,31,99,0.1281
2030-35,1,14,34,99,0.1281
2030-35,1,14,35,99,0.1281
2030-35,1,14,37,99,0.1281
2030-35,1,14,99,99,1
2030-35,1,15,11,99,0.1753
2030-35,1,15,15,99,0.1753
2030-35,1,15,17,99,0.1753
2030-35,1,15,21,99,0.0818
2030-35,1,15,22,99,0.0818
2030-35,1,15,23,99,0.0818
2030-35,1,15,25,99,0.0818
2030-35,1,15,27,99,0.0818
2030-35,1,15,31,99,0.1783
2030-35,1,15,34,99,0.1783
2030-35,1,15,35,99,0.1783
2030-35,1,15,37,99,0.1783
2030-35,1,15,99,99,1
2030-35,1,16,11,99,0.2677
2030-35,1,16,15,99,0.2677
2030-35,1,16,17,99,0.2677
2030-35,1,16,21,99,0.1501
2030-35,1,16,22,99,0.1501
2030-35,1,16,23,99,0.1501
2030-35,1,16,25,99,0.1501
2030-35,1,16,27,99,0.1501
2030-35,1,16,31,99,0.2591
2030-35,1,16,34,99,0.2591
2030-35,1,16,35,99,0.2591
2030-35,1,16,37,99,0.2591
2030-35,1,16,99,99,1
2030-35,1,17,11,99,0.3961
2030-35,1,17,15,99,0.3961
2030-35,1,17,17,99,0.3961
2030-35,1,17,21,99,0.276
2030-35,1,17,22,99,0.276
2030-35,1,17,23,99,0.276
2030-35,1,17,25,99,0.276
2030-35,1,17,27,99,0.276
2030-35,1,17,31,99,0.3848
2030-35,1,17,34,99,0.3848
2030-35,1,17,35,99,0.3848
2030-35,1,17,37,99,0.3848
2030-35,1,17,99,99,1
2030-35,1,18,11,99,0.6636
2030-35,1,18,15,99,0.6636
2030-35,1,18,17,99,0.6636
2030-35,1,18,21,99,0.5302
2030-35,1,18,22,99,0.5302
2030-35,1,18,23,99,0.5302
2030-35,1,18,25,99,0.5302
2030-35,1,18,27,99,0.5302
2030-35,1,18,31,99,0.6763
2030-35,1,18,34,99,0.6763
2030-35,1,18,35,99,0.6763
2030-35,1,18,37,99,0.6763
2030-35,1,18,99,99,1
2035-40,1,4,11,11,0.2532
2035-40,1,4,15,11,0
2035-40,1,4,17,11,0.3138
2035-40,1,4,21,11,0
2035-40,1,4,22,11,0
2035-40,1,4,23,11,0
2035-40,1,4,25,11,0
2035-40,1,4,27,11,0
2035-40,1,4,31,11,0
2035-40,1,4,34,11,0
2035-40,1,4,35,11,0
2035-40,1,4,37,11,0
2035-40,1,4,99,11,0
2035-40,1,5,11,11,0.5066
2035-40,1,5,15,11,0
2035-40,1,5,17,11,0.234
2035-40,1,5,21,11,0
2035-40,1,5,22,11,0
2035-40,1,5,23,11,0
2035-40,1,5,25,11,0
2035-40,1,5,27,11,0
2035-40,1,5,31,11,0
2035-40,1,5,34,11,0
2035-40,1,5,35,11,0
2035-40,1,5,37,11,0
2035-40,1,5,99,11,0
2035-40,1,6,11,11,0.5301
2035-40,1,6,15,11,0
2035-40,1,6,17,11,0.1287
2035-40,1,6,21,11,0
2035-40,1,6,22,11,0
2035-40,1,6,23,11,0
2035-40,1,6,25,11,0
2035-40,1,6,27,11,0
2035-40,1,6,31,11,0
2035-40,1,6,34,11,0
2035-40,1,6,35,11,0
2035-40,1,6,37,11,0
2035-40,1,6,99,11,0
2035-40,1,7,11,11,0.6098
2035-40,1,7,15,11,0
2035-40,1,7,17,11,0.1208
2035-40,1,7,21,11,0
2035-40,1,7,22,11,0
2035-40,1,7,23,11,0
2035-40,1,7,25,11,0
2035-40,1,7,27,11,0
2035-40,1,7,31,11,0
2035-40,1,7,34,11,0
2035-40,1,7,35,11,0
2035-40,1,7,37,11,0
2035-40,1,7,99,11,0
2035-40,1,8,11,11,0.7599
2035-40,1,8,15,11,0
2035-40,1,8,17,11,0.0854
2035-40,1,8,21,11,0
2035-40,1,8,22,11,0
2035-40,1,8,23,11,0
2035-40,1,8,25,11,0
2035-40,1,8,27,11,0
2035-40,1,8,31,11,0
2035-40,1,8,34,11,0
2035-40,1,8,35,11,0
2035-40,1,8,37,11,0
2035-40,1,8,99,11,0
2035-40,1,4,11,15,0
2035-40,1,4,15,15,0.9562
2035-40,1,4,17,15,0.0035
2035-40,1,4,21,15,0
2035-40,1,4,22,15,0
2035-40,1,4,23,15,0
2035-40,1,4,25,15,0
2035-40,1,4,27,15,0
2035-40,1,4,31,15,0
2035-40,1,4,34,15,0
2035-40,1,4,35,15,0
2035-40,1,4,37,15,0
2035-40,1,4,99,15,0
2035-40,1,5,11,15,0
2035-40,1,5,15,15,0.7935
2035-40,1,5,17,15,0.0012
2035-40,1,5,21,15,0
2035-40,1,5,22,15,0
2035-40,1,5,23,15,0
2035-40,1,5,25,15,0
2035-40,1,5,27,15,0
2035-40,1,5,31,15,0
2035-40,1,5,34,15,0
2035-40,1,5,35,15,0
2035-40,1,5,37,15,0
2035-40,1,5,99,15,0
2035-40,1,6,11,15,0
2035-40,1,6,15,15,0.6879
2035-40,1,6,17,15,0.0006
2035-40,1,6,21,15,0
2035-40,1,6,22,15,0
2035-40,1,6,23,15,0
2035-40,1,6,25,15,0
2035-40,1,6,27,15,0
2035-40,1,6,31,15,0
2035-40,1,6,34,15,0
2035-40,1,6,35,15,0
2035-40,1,6,37,15,0
2035-40,1,6,99,15,0
2035-40,1,7,11,15,0
2035-40,1,7,15,15,0.7629
2035-40,1,7,17,15,0.0008
2035-40,1,7,21,15,0
2035-40,1,7,22,15,0
2035-40,1,7,23,15,0
2035-40,1,7,25,15,0
2035-40,1,7,27,15,0
2035-40,1,7,31,15,0
2035-40,1,7,34,15,0
2035-40,1,7,35,15,0
2035-40,1,7,37,15,0
2035-40,1,7,99,15,0
2035-40,1,8,11,15,0
2035-40,1,8,15,15,0.8544
2035-40,1,8,17,15,0.0019
2035-40,1,8,21,15,0
2035-40,1,8,22,15,0
2035-40,1,8,23,15,0
2035-40,1,8,25,15,0
2035-40,1,8,27,15,0
2035-40,1,8,31,15,0
2035-40,1,8,34,15,0
2035-40,1,8,35,15,0
2035-40,1,8,37,15,0
2035-40,1,8,99,15,0
2035-40,1,4,11,17,0.7031
2035-40,1,4,15,17,0
2035-40,1,4,17,17,0.6389
2035-40,1,4,21,17,0
2035-40,1,4,22,17,0
2035-40,1,4,23,17,0
2035-40,1,4,25,17,0
2035-40,1,4,27,17,0
2035-40,1,4,31,17,0
2035-40,1,4,34,17,0
2035-40,1,4,35,17,0
2035-40,1,4,37,17,0
2035-40,1,4,99,17,0
2035-40,1,5,11,17,0.2869
2035-40,1,5,15,17,0
2035-40,1,5,17,17,0.5583
2035-40,1,5,21,17,0
2035-40,1,5,22,17,0
2035-40,1,5,23,17,0
2035-40,1,5,25,17,0
2035-40,1,5,27,17,0
2035-40,1,5,31,17,0
2035-40,1,5,34,17,0
2035-40,1,5,35,17,0
2035-40,1,5,37,17,0
2035-40,1,5,99,17,0
2035-40,1,6,11,17,0.1578
2035-40,1,6,15,17,0
2035-40,1,6,17,17,0.5585
2035-40,1,6,21,17,0
2035-40,1,6,22,17,0
2035-40,1,6,23,17,0
2035-40,1,6,25,17,0
2035-40,1,6,27,17,0
2035-40,1,6,31,17,0
2035-40,1,6,34,17,0
2035-40,1,6,35,17,0
2035-40,1,6,37,17,0
2035-40,1,6,99,17,0
2035-40,1,7,11,17,0.1531
2035-40,1,7,15,17,0
2035-40,1,7,17,17,0.6413
2035-40,1,7,21,17,0
2035-40,1,7,22,17,0
2035-40,1,7,23,17,0
2035-40,1,7,25,17,0
2035-40,1,7,27,17,0
2035-40,1,7,31,17,0
2035-40,1,7,34,17,0
2035-40,1,7,35,17,0
2035-40,1,7,37,17,0
2035-40,1,7,99,17,0
2035-40,1,8,11,17,0.0946
2035-40,1,8,15,17,0
2035-40,1,8,17,17,0.7671
2035-40,1,8,21,17,0
2035-40,1,8,22,17,0
2035-40,1,8,23,17,0
2035-40,1,8,25,17,0
2035-40,1,8,27,17,0
2035-40,1,8,31,17,0
2035-40,1,8,34,17,0
2035-40,1,8,35,17,0
2035-40,1,8,37,17,0
2035-40,1,8,99,17,0
2035-40,1,4,11,21,0
2035-40,1,4,15,21,0
2035-40,1,4,17,21,0.0014
2035-40,1,4,21,21,0.9545
2035-40,1,4,22,21,0
2035-40,1,4,23,21,0
2035-40,1,4,25,21,0
2035-40,1,4,27,21,0
2035-40,1,4,31,21,0
2035-40,1,4,34,21,0
2035-40,1,4,35,21,0
2035-40,1,4,37,21,0
2035-40,1,4,99,21,0
2035-40,1,5,11,21,0.0059
2035-40,1,5,15,21,0
2035-40,1,5,17,21,0.0059
2035-40,1,5,21,21,0.9542
2035-40,1,5,22,21,0
2035-40,1,5,23,21,0
2035-40,1,5,25,21,0
2035-40,1,5,27,21,0
2035-40,1,5,31,21,0
2035-40,1,5,34,21,0
2035-40,1,5,35,21,0
2035-40,1,5,37,21,0
2035-40,1,5,99,21,0
2035-40,1,6,11,21,0.0077
2035-40,1,6,15,21,0
2035-40,1,6,17,21,0.0077
2035-40,1,6,21,21,0.9549
2035-40,1,6,22,21,0
2035-40,1,6,23,21,0
2035-40,1,6,25,21,0
2035-40,1,6,27,21,0
2035-40,1,6,31,21,0
2035-40,1,6,34,21,0
2035-40,1,6,35,21,0
2035-40,1,6,37,21,0
2035-40,1,6,99,21,0
2035-40,1,7,11,21,0.0095
2035-40,1,7,15,21,0
2035-40,1,7,17,21,0.0111
2035-40,1,7,21,21,0.9541
2035-40,1,7,22,21,0
2035-40,1,7,23,21,0
2035-40,1,7,25,21,0
2035-40,1,7,27,21,0
2035-40,1,7,31,21,0
2035-40,1,7,34,21,0
2035-40,1,7,35,21,0
2035-40,1,7,37,21,0
2035-40,1,7,99,21,0
2035-40,1,8,11,21,0
2035-40,1,8,15,21,0
2035-40,1,8,17,21,0
2035-40,1,8,21,21,0.9545
2035-40,1,8,22,21,0
2035-40,1,8,23,21,0.0243
2035-40,1,8,25,21,0
2035-40,1,8,27,21,0
2035-40,1,8,31,21,0
2035-40,1,8,34,21,0
2035-40,1,8,35,21,0
2035-40,1,8,37,21,0
2035-40,1,8,99,21,0
2035-40,1,4,11,22,0.0191
2035-40,1,4,15,22,0
2035-40,1,4,17,22,0.0106
2035-40,1,4,21,22,0
2035-40,1,4,22,22,0.2121
2035-40,1,4,23,22,0
2035-40,1,4,25,22,0
2035-40,1,4,27,22,0
2035-40,1,4,31,22,0.3658
2035-40,1,4,34,22,0.701
2035-40,1,4,35,22,0.701
2035-40,1,4,37,22,0.1001
2035-40,1,4,99,22,0
2035-40,1,5,11,22,0.1053
2035-40,1,5,15,22,0
2035-40,1,5,17,22,0.0793
2035-40,1,5,21,22,0
2035-40,1,5,22,22,0.212
2035-40,1,5,23,22,0
2035-40,1,5,25,22,0
2035-40,1,5,27,22,0
2035-40,1,5,31,22,0.4245
2035-40,1,5,34,22,0.8136
2035-40,1,5,35,22,0.8136
2035-40,1,5,37,22,0.1162
2035-40,1,5,99,22,0
2035-40,1,6,11,22,0.1502
2035-40,1,6,15,22,0
2035-40,1,6,17,22,0.1058
2035-40,1,6,21,22,0
2035-40,1,6,22,22,0.2122
2035-40,1,6,23,22,0
2035-40,1,6,25,22,0
2035-40,1,6,27,22,0.0048
2035-40,1,6,31,22,0.4894
2035-40,1,6,34,22,0.9381
2035-40,1,6,35,22,0.9381
2035-40,1,6,37,22,0.134
2035-40,1,6,99,22,0
2035-40,1,7,11,22,0.1301
2035-40,1,7,15,22,0
2035-40,1,7,17,22,0.0988
2035-40,1,7,21,22,0
2035-40,1,7,22,22,0.2413
2035-40,1,7,23,22,0
2035-40,1,7,25,22,0
2035-40,1,7,27,22,0.0757
2035-40,1,7,31,22,0.495
2035-40,1,7,34,22,0.9487
2035-40,1,7,35,22,0.9487
2035-40,1,7,37,22,0.1355
2035-40,1,7,99,22,0
2035-40,1,8,11,22,0.0683
2035-40,1,8,15,22,0
2035-40,1,8,17,22,0.0479
2035-40,1,8,21,22,0
2035-40,1,8,22,22,0.4324
2035-40,1,8,23,22,0.0332
2035-40,1,8,25,22,0
2035-40,1,8,27,22,0.0579
2035-40,1,8,31,22,0.408
2035-40,1,8,34,22,0.7821
2035-40,1,8,35,22,0.7821
2035-40,1,8,37,22,0.1117
2035-40,1,8,99,22,0
2035-40,1,4,11,23,0.0167
2035-40,1,4,15,23,0
2035-40,1,4,17,23,0.0176
2035-40,1,4,21,23,0
2035-40,1,4,22,23,0.7424
2035-40,1,4,23,23,0.9545
2035-40,1,4,25,23,0
2035-40,1,4,27,23,0
2035-40,1,4,31,23,0.2743
2035-40,1,4,34,23,0
2035-40,1,4,35,23,0
2035-40,1,4,37,23,0.434
2035-40,1,4,99,23,0
2035-40,1,5,11,23,0.0789
2035-40,1,5,15,23,0
2035-40,1,5,17,23,0.0907
2035-40,1,5,21,23,0
2035-40,1,5,22,23,0.7421
2035-40,1,5,23,23,0.9542
2035-40,1,5,25,23,0
2035-40,1,5,27,23,0
2035-40,1,5,31,23,0.3184
2035-40,1,5,34,23,0
2035-40,1,5,35,23,0
2035-40,1,5,37,23,0.5037
2035-40,1,5,99,23,0
2035-40,1,6,11,23,0.1317
2035-40,1,6,15,23,0
2035-40,1,6,17,23,0.1454
2035-40,1,6,21,23,0
2035-40,1,6,22,23,0.7427
2035-40,1,6,23,23,0.9549
2035-40,1,6,25,23,0
2035-40,1,6,27,23,0.3225
2035-40,1,6,31,23,0.3671
2035-40,1,6,34,23,0
2035-40,1,6,35,23,0
2035-40,1,6,37,23,0.5807
2035-40,1,6,99,23,0
2035-40,1,7,11,23,0.0751
2035-40,1,7,15,23,0
2035-40,1,7,17,23,0.0815
2035-40,1,7,21,23,0
2035-40,1,7,22,23,0.7128
2035-40,1,7,23,23,0.9445
2035-40,1,7,25,23,0.1565
2035-40,1,7,27,23,0.0757
2035-40,1,7,31,23,0.3712
2035-40,1,7,34,23,0
2035-40,1,7,35,23,0
2035-40,1,7,37,23,0.5873
2035-40,1,7,99,23,0
2035-40,1,8,11,23,0.0599
2035-40,1,8,15,23,0
2035-40,1,8,17,23,0.0661
2035-40,1,8,21,23,0
2035-40,1,8,22,23,0.5107
2035-40,1,8,23,23,0.8799
2035-40,1,8,25,23,0.1527
2035-40,1,8,27,23,0.0579
2035-40,1,8,31,23,0.306
2035-40,1,8,34,23,0
2035-40,1,8,35,23,0
2035-40,1,8,37,23,0.4841
2035-40,1,8,99,23,0
2035-40,1,4,11,25,0
2035-40,1,4,15,25,0.0381
2035-40,1,4,17,25,0.0009
2035-40,1,4,21,25,0
2035-40,1,4,22,25,0
2035-40,1,4,23,25,0
2035-40,1,4,25,25,0.9545
2035-40,1,4,27,25,0
2035-40,1,4,31,25,0.061
2035-40,1,4,34,25,0
2035-40,1,4,35,25,0
2035-40,1,4,37,25,0.1335
2035-40,1,4,99,25,0
2035-40,1,5,11,25,0.0022
2035-40,1,5,15,25,0.1935
2035-40,1,5,17,25,0.0025
2035-40,1,5,21,25,0
2035-40,1,5,22,25,0
2035-40,1,5,23,25,0
2035-40,1,5,25,25,0.9542
2035-40,1,5,27,25,0
2035-40,1,5,31,25,0.0708
2035-40,1,5,34,25,0
2035-40,1,5,35,25,0
2035-40,1,5,37,25,0.155
2035-40,1,5,99,25,0
2035-40,1,6,11,25,0
2035-40,1,6,15,25,0.3004
2035-40,1,6,17,25,0.0091
2035-40,1,6,21,25,0
2035-40,1,6,22,25,0
2035-40,1,6,23,25,0
2035-40,1,6,25,25,0.9549
2035-40,1,6,27,25,0
2035-40,1,6,31,25,0.0816
2035-40,1,6,34,25,0
2035-40,1,6,35,25,0
2035-40,1,6,37,25,0.1787
2035-40,1,6,99,25,0
2035-40,1,7,11,25,0
2035-40,1,7,15,25,0.2277
2035-40,1,7,17,25,0.0073
2035-40,1,7,21,25,0
2035-40,1,7,22,25,0
2035-40,1,7,23,25,0.0096
2035-40,1,7,25,25,0.7975
2035-40,1,7,27,25,0.0757
2035-40,1,7,31,25,0.0825
2035-40,1,7,34,25,0
2035-40,1,7,35,25,0
2035-40,1,7,37,25,0.1807
2035-40,1,7,99,25,0
2035-40,1,8,11,25,0
2035-40,1,8,15,25,0.1366
2035-40,1,8,17,25,0.0044
2035-40,1,8,21,25,0
2035-40,1,8,22,25,0.0114
2035-40,1,8,23,25,0.0171
2035-40,1,8,25,25,0.8017
2035-40,1,8,27,25,0.0579
2035-40,1,8,31,25,0.068
2035-40,1,8,34,25,0
2035-40,1,8,35,25,0
2035-40,1,8,37,25,0.149
2035-40,1,8,99,25,0
2035-40,1,4,11,27,0.0023
2035-40,1,4,15,27,0
2035-40,1,4,17,27,0.0076
2035-40,1,4,21,27,0
2035-40,1,4,22,27,0
2035-40,1,4,23,27,0
2035-40,1,4,25,27,0
2035-40,1,4,27,27,0.9545
2035-40,1,4,31,27,0
2035-40,1,4,34,27,0
2035-40,1,4,35,27,0
2035-40,1,4,37,27,0.0334
2035-40,1,4,99,27,0
2035-40,1,5,11,27,0.0013
2035-40,1,5,15,27,0
2035-40,1,5,17,27,0.0152
2035-40,1,5,21,27,0
2035-40,1,5,22,27,0
2035-40,1,5,23,27,0
2035-40,1,5,25,27,0
2035-40,1,5,27,27,0.9542
2035-40,1,5,31,27,0
2035-40,1,5,34,27,0
2035-40,1,5,35,27,0
2035-40,1,5,37,27,0.0387
2035-40,1,5,99,27,0
2035-40,1,6,11,27,0.0108
2035-40,1,6,15,27,0
2035-40,1,6,17,27,0.0324
2035-40,1,6,21,27,0
2035-40,1,6,22,27,0
2035-40,1,6,23,27,0
2035-40,1,6,25,27,0
2035-40,1,6,27,27,0.6276
2035-40,1,6,31,27,0
2035-40,1,6,34,27,0
2035-40,1,6,35,27,0
2035-40,1,6,37,27,0.0447
2035-40,1,6,99,27,0
2035-40,1,7,11,27,0.013
2035-40,1,7,15,27,0
2035-40,1,7,17,27,0.0289
2035-40,1,7,21,27,0
2035-40,1,7,22,27,0
2035-40,1,7,23,27,0
2035-40,1,7,25,27,0
2035-40,1,7,27,27,0.7269
2035-40,1,7,31,27,0
2035-40,1,7,34,27,0
2035-40,1,7,35,27,0
2035-40,1,7,37,27,0.0452
2035-40,1,7,99,27,0
2035-40,1,8,11,27,0.0084
2035-40,1,8,15,27,0
2035-40,1,8,17,27,0.0183
2035-40,1,8,21,27,0
2035-40,1,8,22,27,0
2035-40,1,8,23,27,0
2035-40,1,8,25,27,0
2035-40,1,8,27,27,0.7808
2035-40,1,8,31,27,0
2035-40,1,8,34,27,0
2035-40,1,8,35,27,0
2035-40,1,8,37,27,0.0372
2035-40,1,8,99,27,0
2035-40,1,4,11,31,0.004
2035-40,1,4,15,31,0
2035-40,1,4,17,31,0.0012
2035-40,1,4,21,31,0.0438
2035-40,1,4,22,31,0.0438
2035-40,1,4,23,31,0.0219
2035-40,1,4,25,31,0
2035-40,1,4,27,31,0
2035-40,1,4,31,31,0.2937
2035-40,1,4,34,31,0
2035-40,1,4,35,31,0
2035-40,1,4,37,31,0
2035-40,1,4,99,31,0
2035-40,1,5,11,31,0.0105
2035-40,1,5,15,31,0
2035-40,1,5,17,31,0.0012
2035-40,1,5,21,31,0.0438
2035-40,1,5,22,31,0.0438
2035-40,1,5,23,31,0.0219
2035-40,1,5,25,31,0
2035-40,1,5,27,31,0
2035-40,1,5,31,31,0.1796
2035-40,1,5,34,31,0
2035-40,1,5,35,31,0
2035-40,1,5,37,31,0
2035-40,1,5,99,31,0
2035-40,1,6,11,31,0.009
2035-40,1,6,15,31,0
2035-40,1,6,17,31,0
2035-40,1,6,21,31,0.0435
2035-40,1,6,22,31,0.0435
2035-40,1,6,23,31,0.017
2035-40,1,6,25,31,0
2035-40,1,6,27,31,0
2035-40,1,6,31,31,0.0549
2035-40,1,6,34,31,0
2035-40,1,6,35,31,0
2035-40,1,6,37,31,0
2035-40,1,6,99,31,0
2035-40,1,7,11,31,0.0055
2035-40,1,7,15,31,0
2035-40,1,7,17,31,0
2035-40,1,7,21,31,0.0442
2035-40,1,7,22,31,0.0442
2035-40,1,7,23,31,0.0192
2035-40,1,7,25,31,0
2035-40,1,7,27,31,0
2035-40,1,7,31,31,0.0424
2035-40,1,7,34,31,0
2035-40,1,7,35,31,0
2035-40,1,7,37,31,0
2035-40,1,7,99,31,0
2035-40,1,8,11,31,0.0024
2035-40,1,8,15,31,0
2035-40,1,8,17,31,0
2035-40,1,8,21,31,0.0432
2035-40,1,8,22,31,0.0432
2035-40,1,8,23,31,0.0218
2035-40,1,8,25,31,0
2035-40,1,8,27,31,0
2035-40,1,8,31,31,0.2049
2035-40,1,8,34,31,0
2035-40,1,8,35,31,0
2035-40,1,8,37,31,0
2035-40,1,8,99,31,0
2035-40,1,4,11,34,0
2035-40,1,4,15,34,0
2035-40,1,4,17,34,0.0001
2035-40,1,4,21,34,0
2035-40,1,4,22,34,0
2035-40,1,4,23,34,0.0219
2035-40,1,4,25,34,0
2035-40,1,4,27,34,0
2035-40,1,4,31,34,0
2035-40,1,4,34,34,0.2937
2035-40,1,4,35,34,0
2035-40,1,4,37,34,0
2035-40,1,4,99,34,0
2035-40,1,5,11,34,0
2035-40,1,5,15,34,0
2035-40,1,5,17,34,0.0001
2035-40,1,5,21,34,0
2035-40,1,5,22,34,0
2035-40,1,5,23,34,0.0219
2035-40,1,5,25,34,0
2035-40,1,5,27,34,0
2035-40,1,5,31,34,0
2035-40,1,5,34,34,0.1796
2035-40,1,5,35,34,0
2035-40,1,5,37,34,0
2035-40,1,5,99,34,0
2035-40,1,6,11,34,0
2035-40,1,6,15,34,0
2035-40,1,6,17,34,0
2035-40,1,6,21,34,0
2035-40,1,6,22,34,0
2035-40,1,6,23,34,0.0083
2035-40,1,6,25,34,0
2035-40,1,6,27,34,0
2035-40,1,6,31,34,0
2035-40,1,6,34,34,0.0549
2035-40,1,6,35,34,0
2035-40,1,6,37,34,0
2035-40,1,6,99,34,0
2035-40,1,7,11,34,0
2035-40,1,7,15,34,0
2035-40,1,7,17,34,0
2035-40,1,7,21,34,0
2035-40,1,7,22,34,0
2035-40,1,7,23,34,0.0073
2035-40,1,7,25,34,0
2035-40,1,7,27,34,0
2035-40,1,7,31,34,0
2035-40,1,7,34,34,0.0424
2035-40,1,7,35,34,0
2035-40,1,7,37,34,0
2035-40,1,7,99,34,0
2035-40,1,8,11,34,0
2035-40,1,8,15,34,0
2035-40,1,8,17,34,0
2035-40,1,8,21,34,0
2035-40,1,8,22,34,0
2035-40,1,8,23,34,0.0079
